CA, Vcyl, PCyl, Mcyl, Mb, Mu, Min, Mout, Vb, Vu, Tb, Tu, Qb, Qu, Gamma, FuelM, IV A, EV A, IV V, EV V, IV P, EV P, WWork, PWork, CO, NO, CO2, HC, htLoss
-92,     281.34,     239104,     580.32,       0.00,     580.32,       0.00,       0.00,       0.00,     281.34,      421.2,      421.2,     -0.000,      0.004,      1.338,        0.0,        0.0,        0.0,      0.000,      0.000,      92999,     102361,     -6.798,      0.000,       0.00,       0.00,     120.83,       0.00,      0.051
-91,     277.88,     243153,     580.32,       0.00,     580.32,       0.00,       0.00,       0.00,     277.88,      423.0,      423.0,     -0.000,      0.003,      1.338,        0.0,        0.0,        0.0,      0.000,      0.000,      92347,     102083,     -7.641,      0.000,       0.00,       0.00,     120.83,       0.00,      0.054
-90,     274.41,     247341,     580.32,       0.00,     580.32,       0.00,       0.00,       0.00,     274.41,      424.8,      424.8,     -0.000,      0.003,      1.337,        0.0,        0.0,        0.0,      0.000,      0.000,      91700,     101836,     -8.502,      0.000,       0.00,       0.00,     120.83,       0.00,      0.057
-89,     270.92,     251675,     580.32,       0.00,     580.32,       0.00,       0.00,       0.00,     270.92,      426.6,      426.6,     -0.000,      0.002,      1.337,        0.0,        0.0,        0.0,      0.000,      0.000,      91059,     101622,     -9.381,      0.000,       0.00,       0.00,     120.83,       0.00,      0.059
-88,     267.42,     256161,     580.32,       0.00,     580.32,       0.00,       0.00,       0.00,     267.42,      428.5,      428.5,     -0.000,      0.002,      1.337,        0.0,        0.0,        0.0,      0.000,      0.000,      90422,     101441,    -10.281,      0.000,       0.00,       0.00,     120.83,       0.00,      0.061
-87,     263.90,     260803,     580.32,       0.00,     580.32,       0.00,       0.00,       0.00,     263.90,      430.5,      430.5,     -0.000,      0.001,      1.337,        0.0,        0.0,        0.0,      0.000,      0.000,      89791,     101294,    -11.200,      0.000,       0.00,       0.00,     120.83,       0.00,      0.062
-86,     260.37,     265610,     580.32,       0.00,     580.32,       0.00,       0.00,       0.00,     260.37,      432.4,      432.4,     -0.000,      0.001,      1.336,        0.0,        0.0,        0.0,      0.000,      0.000,      89164,     101180,    -12.140,      0.000,       0.00,       0.00,     120.83,       0.00,      0.062
-85,     256.83,     270588,     580.32,       0.00,     580.32,       0.00,       0.00,       0.00,     256.83,      434.4,      434.4,     -0.000,     -0.000,      1.336,        0.0,        0.0,        0.0,      0.000,      0.000,      88540,     101102,    -13.100,      0.000,       0.00,       0.00,     120.83,       0.00,      0.062
-84,     253.27,     275743,     580.32,       0.00,     580.32,       0.00,       0.00,       0.00,     253.27,      436.5,      436.5,     -0.000,     -0.001,      1.336,        0.0,        0.0,        0.0,      0.000,      0.000,      87920,     101060,    -14.081,      0.000,       0.00,       0.00,     120.83,       0.00,      0.062
-83,     249.71,     281083,     580.32,       0.00,     580.32,       0.00,       0.00,       0.00,     249.71,      438.6,      438.6,     -0.000,     -0.001,      1.335,        0.0,        0.0,        0.0,      0.000,      0.000,      87302,     101056,    -15.084,      0.000,       0.00,       0.00,     120.83,       0.00,      0.060
-82,     246.14,     286617,     580.32,       0.00,     580.32,       0.00,       0.00,       0.00,     246.14,      440.7,      440.7,     -0.000,     -0.002,      1.335,        0.0,        0.0,        0.0,      0.000,      0.000,      86684,     101091,    -16.109,      0.000,       0.00,       0.00,     120.83,       0.00,      0.059
-81,     242.56,     292351,     580.32,       0.00,     580.32,       0.00,       0.00,       0.00,     242.56,      442.9,      442.9,     -0.000,     -0.003,      1.335,        0.0,        0.0,        0.0,      0.000,      0.000,      86065,     101166,    -17.156,      0.000,       0.00,       0.00,     120.83,       0.00,      0.056
-80,     238.97,     298296,     580.32,       0.00,     580.32,       0.00,       0.00,       0.00,     238.97,      445.1,      445.1,     -0.000,     -0.003,      1.334,        0.0,        0.0,        0.0,      0.000,      0.000,      85442,     101282,    -18.226,      0.000,       0.00,       0.00,     120.83,       0.00,      0.053
-79,     235.38,     304459,     580.32,       0.00,     580.32,       0.00,       0.00,       0.00,     235.38,      447.4,      447.4,     -0.000,     -0.004,      1.334,        0.0,        0.0,        0.0,      0.000,      0.000,      84815,     101441,    -19.320,      0.000,       0.00,       0.00,     120.83,       0.00,      0.049
-78,     231.79,     310850,     580.32,       0.00,     580.32,       0.00,       0.00,       0.00,     231.79,      449.7,      449.7,     -0.000,     -0.005,      1.334,        0.0,        0.0,        0.0,      0.000,      0.000,      84180,     101644,    -20.437,      0.000,       0.00,       0.00,     120.83,       0.00,      0.044
-77,     228.19,     317479,     580.32,       0.00,     580.32,       0.00,       0.00,       0.00,     228.19,      452.0,      452.0,     -0.000,     -0.005,      1.333,        0.0,        0.0,        0.0,      0.000,      0.000,      83535,     101891,    -21.579,      0.000,       0.00,       0.00,     120.83,       0.00,      0.039
-76,     224.60,     324356,     580.32,       0.00,     580.32,       0.00,       0.00,       0.00,     224.60,      454.4,      454.4,     -0.000,     -0.006,      1.333,        0.0,        0.0,        0.0,      0.000,      0.000,      82880,     102185,    -22.745,      0.000,       0.00,       0.00,     120.83,       0.00,      0.033
-75,     221.00,     331493,     580.32,       0.00,     580.32,       0.00,       0.00,       0.00,     221.00,      456.9,      456.9,     -0.000,     -0.007,      1.333,        0.0,        0.0,        0.0,      0.000,      0.000,      82213,     102526,    -23.937,      0.000,       0.00,       0.00,     120.83,       0.00,      0.026
-74,     217.41,     338900,     580.32,       0.00,     580.32,       0.00,       0.00,       0.00,     217.41,      459.4,      459.4,     -0.000,     -0.008,      1.332,        0.0,        0.0,        0.0,      0.000,      0.000,      81535,     102914,    -25.155,      0.000,       0.00,       0.00,     120.83,       0.00,      0.018
-73,     213.82,     346589,     580.32,       0.00,     580.32,       0.00,       0.00,       0.00,     213.82,      461.9,      461.9,     -0.000,     -0.009,      1.332,        0.0,        0.0,        0.0,      0.000,      0.000,      80845,     103350,    -26.399,      0.000,       0.00,       0.00,     120.83,       0.00,      0.009
-72,     210.23,     354574,     580.32,       0.00,     580.32,       0.00,       0.00,       0.00,     210.23,      464.5,      464.5,     -0.000,     -0.010,      1.331,        0.0,        0.0,        0.0,      0.000,      0.000,      80147,     103834,    -27.670,      0.000,       0.00,       0.00,     120.83,       0.00,     -0.001
-71,     206.65,     362867,     580.32,       0.00,     580.32,       0.00,       0.00,       0.00,     206.65,      467.2,      467.2,     -0.000,     -0.010,      1.331,        0.0,        0.0,        0.0,      0.000,      0.000,      79443,     104366,    -28.968,      0.000,       0.00,       0.00,     120.83,       0.00,     -0.011
-70,     203.07,     371481,     580.32,       0.00,     580.32,       0.00,       0.00,       0.00,     203.07,      469.8,      469.8,     -0.000,     -0.011,      1.331,        0.0,        0.0,        0.0,      0.000,      0.000,      78738,     104944,    -30.295,      0.000,       0.00,       0.00,     120.83,       0.00,     -0.022
-69,     199.51,     380432,     580.32,       0.00,     580.32,       0.00,       0.00,       0.00,     199.51,      472.6,      472.6,     -0.000,     -0.012,      1.330,        0.0,        0.0,        0.0,      0.000,      0.000,      78035,     105569,    -31.649,      0.000,       0.00,       0.00,     120.83,       0.00,     -0.035
-68,     195.95,     389734,     580.32,       0.00,     580.32,       0.00,       0.00,       0.00,     195.95,      475.4,      475.4,     -0.000,     -0.013,      1.330,        0.0,        0.0,        0.0,      0.000,      0.000,      77337,     106238,    -33.033,      0.000,       0.00,       0.00,     120.83,       0.00,     -0.048
-67,     192.41,     399404,     580.32,       0.00,     580.32,       0.00,       0.00,       0.00,     192.41,      478.2,      478.2,     -0.000,     -0.015,      1.329,        0.0,        0.0,        0.0,      0.000,      0.000,      76648,     106950,    -34.446,      0.000,       0.00,       0.00,     120.83,       0.00,     -0.063
-66,     188.88,     409457,     580.32,       0.00,     580.32,       0.00,       0.00,       0.00,     188.88,      481.2,      481.2,     -0.000,     -0.016,      1.329,        0.0,        0.0,        0.0,      0.000,      0.000,      75970,     107702,    -35.890,      0.000,       0.00,       0.00,     120.83,       0.00,     -0.078
-65,     185.36,     419911,     580.32,       0.00,     580.32,       0.00,       0.00,       0.00,     185.36,      484.1,      484.1,     -0.000,     -0.017,      1.328,        0.0,        0.0,        0.0,      0.000,      0.000,      75307,     108493,    -37.364,      0.000,       0.00,       0.00,     120.83,       0.00,     -0.095
-64,     181.85,     430785,     580.32,       0.00,     580.32,       0.00,       0.00,       0.00,     181.85,      487.1,      487.1,     -0.000,     -0.018,      1.328,        0.0,        0.0,        0.0,      0.000,      0.000,      74661,     109318,    -38.870,      0.000,       0.00,       0.00,     120.83,       0.00,     -0.113
-63,     178.37,     442096,     580.32,       0.00,     580.32,       0.00,       0.00,       0.00,     178.37,      490.2,      490.2,     -0.000,     -0.019,      1.328,        0.0,        0.0,        0.0,      0.000,      0.000,      74031,     110174,    -40.407,      0.000,       0.00,       0.00,     120.83,       0.00,     -0.132
-62,     174.90,     453866,     580.32,       0.00,     580.32,       0.00,       0.00,       0.00,     174.90,      493.3,      493.3,     -0.000,     -0.020,      1.327,        0.0,        0.0,        0.0,      0.000,      0.000,      73420,     111058,    -41.976,      0.000,       0.00,       0.00,     120.83,       0.00,     -0.153
-61,     171.45,     466115,     580.32,       0.00,     580.32,       0.00,       0.00,       0.00,     171.45,      496.5,      496.5,     -0.000,     -0.022,      1.327,        0.0,        0.0,        0.0,      0.000,      0.000,      72826,     111964,    -43.579,      0.000,       0.00,       0.00,     120.83,       0.00,     -0.175
-60,     168.03,     478865,     580.32,       0.00,     580.32,       0.00,       0.00,       0.00,     168.03,      499.8,      499.8,     -0.000,     -0.023,      1.326,        0.0,        0.0,        0.0,      0.000,      0.000,      72251,     112890,    -45.215,      0.000,       0.00,       0.00,     120.83,       0.00,     -0.198
-59,     164.62,     492138,     580.32,       0.00,     580.32,       0.00,       0.00,       0.00,     164.62,      503.1,      503.1,     -0.000,     -0.025,      1.326,        0.0,        0.0,        0.0,      0.000,      0.000,      71693,     113829,    -46.884,      0.000,       0.00,       0.00,     120.83,       0.00,     -0.222
-58,     161.24,     505958,     580.32,       0.00,     580.32,       0.00,       0.00,       0.00,     161.24,      506.4,      506.4,     -0.000,     -0.026,      1.325,        0.0,        0.0,        0.0,      0.000,      0.000,      71153,     114777,    -48.588,      0.000,       0.00,       0.00,     120.83,       0.00,     -0.248
-57,     157.88,     520349,     580.32,       0.00,     580.32,       0.00,       0.00,       0.00,     157.88,      509.9,      509.9,     -0.000,     -0.028,      1.325,        0.0,        0.0,        0.0,      0.000,      0.000,      70629,     115730,    -50.327,      0.000,       0.00,       0.00,     120.83,       0.00,     -0.276
-56,     154.56,     535337,     580.32,       0.00,     580.32,       0.00,       0.00,       0.00,     154.56,      513.4,      513.4,     -0.000,     -0.029,      1.324,        0.0,        0.0,        0.0,      0.000,      0.000,      70121,     116684,    -52.102,      0.000,       0.00,       0.00,     120.83,       0.00,     -0.305
