CA, Vcyl, PCyl, Mcyl, Mb, Mu, Min, Mout, Vb, Vu, Tb, Tu, Qb, Qu, Gamma, FuelM, IV A, EV A, IV V, EV V, IV P, EV P, WWork, PWork, CO, NO, CO2, HC, htLoss
-82,     242.82,     281370,     572.24,       0.00,     572.24,       0.00,       0.00,       0.00,     242.82,      432.5,      432.5,     -0.000,      0.000,      1.336,        0.0,        0.0,        0.0,      0.000,      0.000,      83132,     100422,    -15.780,      0.000,       0.00,       0.00,     120.83,       0.00,      0.099
-81,     239.24,     287089,     572.24,       0.00,     572.24,       0.00,       0.00,       0.00,     239.24,      434.7,      434.7,     -0.000,     -0.000,      1.336,        0.0,        0.0,        0.0,      0.000,      0.000,      82575,     100530,    -16.808,      0.000,       0.00,       0.00,     120.83,       0.00,      0.099
-80,     235.66,     293019,     572.24,       0.00,     572.24,       0.00,       0.00,       0.00,     235.66,      436.9,      436.9,     -0.000,     -0.001,      1.336,        0.0,        0.0,        0.0,      0.000,      0.000,      82016,     100683,    -17.859,      0.000,       0.00,       0.00,     120.83,       0.00,      0.098
-79,     232.07,     299171,     572.24,       0.00,     572.24,       0.00,       0.00,       0.00,     232.07,      439.1,      439.1,     -0.000,     -0.002,      1.335,        0.0,        0.0,        0.0,      0.000,      0.000,      81454,     100884,    -18.934,      0.000,       0.00,       0.00,     120.83,       0.00,      0.096
-78,     228.47,     305555,     572.24,       0.00,     572.24,       0.00,       0.00,       0.00,     228.47,      441.5,      441.5,     -0.000,     -0.002,      1.335,        0.0,        0.0,        0.0,      0.000,      0.000,      80888,     101134,    -20.032,      0.000,       0.00,       0.00,     120.83,       0.00,      0.094
-77,     224.88,     312180,     572.24,       0.00,     572.24,       0.00,       0.00,       0.00,     224.88,      443.8,      443.8,     -0.000,     -0.003,      1.335,        0.0,        0.0,        0.0,      0.000,      0.000,      80318,     101433,    -21.155,      0.000,       0.00,       0.00,     120.83,       0.00,      0.091
-76,     221.28,     319057,     572.24,       0.00,     572.24,       0.00,       0.00,       0.00,     221.28,      446.2,      446.2,     -0.000,     -0.004,      1.334,        0.0,        0.0,        0.0,      0.000,      0.000,      79743,     101783,    -22.302,      0.000,       0.00,       0.00,     120.83,       0.00,      0.087
-75,     217.69,     326197,     572.24,       0.00,     572.24,       0.00,       0.00,       0.00,     217.69,      448.7,      448.7,     -0.000,     -0.005,      1.334,        0.0,        0.0,        0.0,      0.000,      0.000,      79163,     102183,    -23.475,      0.000,       0.00,       0.00,     120.83,       0.00,      0.083
-74,     214.09,     333613,     572.24,       0.00,     572.24,       0.00,       0.00,       0.00,     214.09,      451.2,      451.2,     -0.000,     -0.005,      1.333,        0.0,        0.0,        0.0,      0.000,      0.000,      78577,     102635,    -24.674,      0.000,       0.00,       0.00,     120.83,       0.00,      0.078
-73,     210.50,     341316,     572.24,       0.00,     572.24,       0.00,       0.00,       0.00,     210.50,      453.7,      453.7,     -0.000,     -0.006,      1.333,        0.0,        0.0,        0.0,      0.000,      0.000,      77986,     103137,    -25.899,      0.000,       0.00,       0.00,     120.83,       0.00,      0.071
-72,     206.91,     349321,     572.24,       0.00,     572.24,       0.00,       0.00,       0.00,     206.91,      456.3,      456.3,     -0.000,     -0.007,      1.333,        0.0,        0.0,        0.0,      0.000,      0.000,      77391,     103690,    -27.151,      0.000,       0.00,       0.00,     120.83,       0.00,      0.064
-71,     203.33,     357640,     572.24,       0.00,     572.24,       0.00,       0.00,       0.00,     203.33,      459.0,      459.0,     -0.000,     -0.008,      1.332,        0.0,        0.0,        0.0,      0.000,      0.000,      76792,     104291,    -28.431,      0.000,       0.00,       0.00,     120.83,       0.00,      0.057
-70,     199.76,     366288,     572.24,       0.00,     572.24,       0.00,       0.00,       0.00,     199.76,      461.7,      461.7,     -0.000,     -0.009,      1.332,        0.0,        0.0,        0.0,      0.000,      0.000,      76189,     104939,    -29.738,      0.000,       0.00,       0.00,     120.83,       0.00,      0.048
-69,     196.19,     375280,     572.24,       0.00,     572.24,       0.00,       0.00,       0.00,     196.19,      464.5,      464.5,     -0.000,     -0.010,      1.331,        0.0,        0.0,        0.0,      0.000,      0.000,      75584,     105633,    -31.075,      0.000,       0.00,       0.00,     120.83,       0.00,      0.038
-68,     192.64,     384632,     572.24,       0.00,     572.24,       0.00,       0.00,       0.00,     192.64,      467.3,      467.3,     -0.000,     -0.011,      1.331,        0.0,        0.0,        0.0,      0.000,      0.000,      74978,     106369,    -32.441,      0.000,       0.00,       0.00,     120.83,       0.00,      0.027
-67,     189.09,     394361,     572.24,       0.00,     572.24,       0.00,       0.00,       0.00,     189.09,      470.2,      470.2,     -0.000,     -0.012,      1.331,        0.0,        0.0,        0.0,      0.000,      0.000,      74372,     107145,    -33.836,      0.000,       0.00,       0.00,     120.83,       0.00,      0.015
-66,     185.56,     404484,     572.24,       0.00,     572.24,       0.00,       0.00,       0.00,     185.56,      473.1,      473.1,     -0.000,     -0.013,      1.330,        0.0,        0.0,        0.0,      0.000,      0.000,      73767,     107957,    -35.262,      0.000,       0.00,       0.00,     120.83,       0.00,      0.003
-65,     182.04,     415020,     572.24,       0.00,     572.24,       0.00,       0.00,       0.00,     182.04,      476.1,      476.1,     -0.000,     -0.014,      1.330,        0.0,        0.0,        0.0,      0.000,      0.000,      73164,     108802,    -36.719,      0.000,       0.00,       0.00,     120.83,       0.00,     -0.011
-64,     178.54,     425987,     572.24,       0.00,     572.24,       0.00,       0.00,       0.00,     178.54,      479.1,      479.1,     -0.000,     -0.015,      1.329,        0.0,        0.0,        0.0,      0.000,      0.000,      72564,     109677,    -38.208,      0.000,       0.00,       0.00,     120.83,       0.00,     -0.027
-63,     175.05,     437407,     572.24,       0.00,     572.24,       0.00,       0.00,       0.00,     175.05,      482.2,      482.2,     -0.000,     -0.016,      1.329,        0.0,        0.0,        0.0,      0.000,      0.000,      71970,     110575,    -39.729,      0.000,       0.00,       0.00,     120.83,       0.00,     -0.043
-62,     171.58,     449301,     572.24,       0.00,     572.24,       0.00,       0.00,       0.00,     171.58,      485.4,      485.4,     -0.000,     -0.018,      1.328,        0.0,        0.0,        0.0,      0.000,      0.000,      71384,     111492,    -41.282,      0.000,       0.00,       0.00,     120.83,       0.00,     -0.061
-61,     168.14,     461690,     572.24,       0.00,     572.24,       0.00,       0.00,       0.00,     168.14,      488.6,      488.6,     -0.000,     -0.019,      1.328,        0.0,        0.0,        0.0,      0.000,      0.000,      70806,     112424,    -42.870,      0.000,       0.00,       0.00,     120.83,       0.00,     -0.079
-60,     164.71,     474598,     572.24,       0.00,     572.24,       0.00,       0.00,       0.00,     164.71,      491.9,      491.9,     -0.000,     -0.020,      1.327,        0.0,        0.0,        0.0,      0.000,      0.000,      70241,     113365,    -44.491,      0.000,       0.00,       0.00,     120.83,       0.00,     -0.100
-59,     161.30,     488049,     572.24,       0.00,     572.24,       0.00,       0.00,       0.00,     161.30,      495.2,      495.2,     -0.000,     -0.022,      1.327,        0.0,        0.0,        0.0,      0.000,      0.000,      69689,     114310,    -46.147,      0.000,       0.00,       0.00,     120.83,       0.00,     -0.121
-58,     157.92,     502070,     572.24,       0.00,     572.24,       0.00,       0.00,       0.00,     157.92,      498.6,      498.6,     -0.000,     -0.023,      1.326,        0.0,        0.0,        0.0,      0.000,      0.000,      69154,     115254,    -47.838,      0.000,       0.00,       0.00,     120.83,       0.00,     -0.144
-57,     154.57,     516686,     572.24,       0.00,     572.24,       0.00,       0.00,       0.00,     154.57,      502.1,      502.1,     -0.000,     -0.025,      1.326,        0.0,        0.0,        0.0,      0.000,      0.000,      68639,     116192,    -49.564,      0.000,       0.00,       0.00,     120.83,       0.00,     -0.169
-56,     151.24,     531925,     572.24,       0.00,     572.24,       0.00,       0.00,       0.00,     151.24,      505.6,      505.6,     -0.000,     -0.026,      1.325,        0.0,        0.0,        0.0,      0.000,      0.000,      68145,     117120,    -51.328,      0.000,       0.00,       0.00,     120.83,       0.00,     -0.195
-55,     147.94,     547816,     572.24,       0.00,     572.24,       0.00,       0.00,       0.00,     147.94,      509.2,      509.2,     -0.000,     -0.028,      1.325,        0.0,        0.0,        0.0,      0.000,      0.000,      67676,     118033,    -53.128,      0.000,       0.00,       0.00,     120.83,       0.00,     -0.223
-54,     144.67,     564390,     572.24,       0.00,     572.24,       0.00,       0.00,       0.00,     144.67,      512.9,      512.9,     -0.000,     -0.030,      1.324,        0.0,        0.0,        0.0,      0.000,      0.000,      67235,     118928,    -54.965,      0.000,       0.00,       0.00,     120.83,       0.00,     -0.253
-53,     141.43,     581678,     572.24,       0.00,     572.24,       0.00,       0.00,       0.00,     141.43,      516.6,      516.6,     -0.000,     -0.031,      1.324,        0.0,        0.0,        0.0,      0.000,      0.000,      66824,     119802,    -56.840,      0.000,       0.00,       0.00,     120.83,       0.00,     -0.284
-52,     138.22,     599713,     572.24,       0.00,     572.24,       0.00,       0.00,       0.00,     138.22,      520.4,      520.4,     -0.000,     -0.033,      1.323,        0.0,        0.0,        0.0,      0.000,      0.000,      66447,     120651,    -58.754,      0.000,       0.00,       0.00,     120.83,       0.00,     -0.318
-51,     135.05,     618528,     572.24,       0.00,     572.24,       0.00,       0.00,       0.00,     135.05,      524.3,      524.3,     -0.000,     -0.035,      1.322,        0.0,        0.0,        0.0,      0.000,      0.000,      66108,     121475,    -60.706,      0.000,       0.00,       0.00,     120.83,       0.00,     -0.353
-50,     131.91,     638158,     572.24,       0.00,     572.24,       0.00,       0.00,       0.00,     131.91,      528.2,      528.2,     -0.000,     -0.037,      1.322,        0.0,        0.0,        0.0,      0.000,      0.000,      65810,     122270,    -62.697,      0.000,       0.00,       0.00,     120.83,       0.00,     -0.390
-49,     128.81,     658639,     572.24,       0.00,     572.24,       0.00,       0.00,       0.00,     128.81,      532.2,      532.2,     -0.000,     -0.040,      1.321,        0.0,        0.0,        0.0,      0.000,      0.000,      65559,     123036,    -64.728,      0.000,       0.00,       0.00,     120.83,       0.00,     -0.430
-48,     125.74,     680009,     572.24,       0.00,     572.24,       0.00,       0.00,       0.00,     125.74,      536.2,      536.2,     -0.000,     -0.042,      1.321,        0.0,        0.0,        0.0,      0.000,      0.000,      65359,     123772,    -66.799,      0.000,       0.00,       0.00,     120.83,       0.00,     -0.472
-47,     122.72,     702306,     572.24,       0.00,     572.24,       0.00,       0.00,       0.00,     122.72,      540.3,      540.3,     -0.000,     -0.044,      1.320,        0.0,        0.0,        0.0,      0.000,      0.000,      65218,     124478,    -68.909,      0.000,       0.00,       0.00,     120.83,       0.00,     -0.516
-46,     119.73,     725568,     572.24,       0.00,     572.24,       0.00,       0.00,       0.00,     119.73,      544.5,      544.5,     -0.000,     -0.047,      1.319,        0.0,        0.0,        0.0,      0.000,      0.000,      65140,     125152,    -71.059,      0.000,       0.00,       0.00,     120.83,       0.00,     -0.563
-45,     116.79,     749834,     572.24,       0.00,     572.24,       0.00,       0.00,       0.00,     116.79,      548.8,      548.8,     -0.000,     -0.049,      1.319,        0.0,        0.0,        0.0,      0.000,      0.000,      65135,     125797,    -73.249,      0.000,       0.00,       0.00,     120.83,       0.00,     -0.612
