CA, Vcyl, PCyl, mcyl, mb, mu, min, mout, Vb, Vu, Tb, Tu, Qb, Qu, Gamma, xb, IV A, EV A, IV V, EV V, IV P, EV P, WWork, PWork, CO, NO, CO2, HC, htLoss
320,     155.84,      89985,      53.48,      54.83,      54.83,       0.00,       1.35,     155.84,       0.00,      908.2,      908.2,     -0.073,     -0.000,      1.303,        1.0,        0.0,      550.3,      0.000,    106.125,      99000,      87128,    705.263,     48.652,       0.00,       0.00,     120.83,       0.00,       -358
321,     151.76,      89906,      52.17,      53.48,      53.48,       0.00,       1.31,     151.76,       0.00,      905.8,      905.8,     -0.071,     -0.000,      1.303,        1.0,        0.0,      534.8,      0.000,    102.803,      99000,      87208,    705.263,     49.014,       0.00,       0.00,     120.83,       0.00,       -358
322,     147.77,      89859,      50.89,      52.17,      52.17,       0.00,       1.27,     147.77,       0.00,      903.5,      903.5,     -0.070,     -0.000,      1.303,        1.0,        0.0,      519.2,      0.000,     99.483,      99000,      87310,    705.263,     49.370,       0.00,       0.00,     120.83,       0.00,       -358
323,     143.85,      89848,      49.66,      50.89,      50.89,       0.00,       1.23,     143.85,       0.00,      901.3,      901.3,     -0.069,     -0.000,      1.304,        1.0,        0.0,      501.7,      0.000,     96.101,      99000,      87419,    705.263,     49.718,       0.00,       0.00,     120.83,       0.00,       -358
324,     140.01,      89877,      48.47,      49.66,      49.66,       0.00,       1.19,     140.01,       0.00,      899.1,      899.1,     -0.068,     -0.000,      1.304,        1.0,        0.0,      484.2,      0.000,     92.637,      99000,      87534,    705.263,     50.059,       0.00,       0.00,     120.83,       0.00,       -358
325,     136.26,      89961,      47.32,      48.47,      48.47,       0.00,       1.15,     136.26,       0.00,      896.9,      896.9,     -0.067,     -0.000,      1.304,        1.0,        0.0,      466.4,      0.000,     88.813,      99000,      87599,    705.263,     50.393,       0.00,       0.00,     120.83,       0.00,       -358
326,     132.59,      90099,      46.22,      47.32,      47.32,       0.00,       1.10,     132.59,       0.00,      894.9,      894.9,     -0.066,     -0.000,      1.304,        1.0,        0.0,      448.4,      0.000,     85.074,      99000,      87700,    705.263,     50.720,       0.00,       0.00,     120.83,       0.00,       -358
327,     129.01,      90291,      45.16,      46.22,      46.22,       0.00,       1.06,     129.01,       0.00,      892.9,      892.9,     -0.065,     -0.000,      1.304,        1.0,        0.0,      430.5,      0.000,     81.424,      99000,      87840,    705.263,     51.039,       0.00,       0.00,     120.83,       0.00,       -358
328,     125.51,      90534,      44.14,      45.16,      45.16,       0.00,       1.02,     125.51,       0.00,      891.0,      891.0,     -0.065,     -0.000,      1.305,        1.0,        0.0,      412.5,      0.000,     77.857,      99000,      88016,    705.263,     51.352,       0.00,       0.00,     120.83,       0.00,       -358
329,     122.11,      90830,      43.17,      44.14,      44.14,       0.00,       0.98,     122.11,       0.00,      889.1,      889.1,     -0.064,     -0.000,      1.305,        1.0,        0.0,      394.6,      0.000,     74.366,      99000,      88227,    705.263,     51.657,       0.00,       0.00,     120.83,       0.00,       -358
330,     118.79,      91178,      42.23,      43.17,      43.17,       0.00,       0.93,     118.79,       0.00,      887.4,      887.4,     -0.063,     -0.000,      1.305,        1.0,        0.0,      376.2,      0.000,     70.907,      99000,      88465,    705.263,     51.955,       0.00,       0.00,     120.83,       0.00,       -358
331,     115.57,      91578,      41.34,      42.23,      42.23,       0.00,       0.89,     115.57,       0.00,      885.7,      885.7,     -0.062,     -0.000,      1.305,        1.0,        0.0,      357.8,      0.000,     67.506,      99000,      88733,    705.263,     52.246,       0.00,       0.00,     120.83,       0.00,       -358
332,     112.44,      92030,      40.48,      41.34,      41.34,       0.00,       0.85,     112.44,       0.00,      884.1,      884.1,     -0.062,     -0.000,      1.305,        1.0,        0.0,      339.3,      0.000,     64.161,      99000,      89032,    705.263,     52.530,       0.00,       0.00,     120.83,       0.00,       -358
333,     109.41,      92528,      39.67,      40.48,      40.48,       0.00,       0.82,     109.41,       0.00,      882.6,      882.6,     -0.061,     -0.000,      1.305,        1.0,        0.0,      320.9,      0.000,     60.970,      99000,      89377,    705.263,     52.806,       0.00,       0.00,     120.83,       0.00,       -359
334,     106.47,      93068,      38.89,      39.67,      39.67,       0.00,       0.78,     106.47,       0.00,      881.1,      881.1,     -0.061,     -0.000,      1.305,        1.0,        0.0,      302.5,      0.000,     57.943,      99000,      89767,    705.263,     53.075,       0.00,       0.00,     120.83,       0.00,       -359
335,     103.63,      93649,      38.15,      38.89,      38.89,       0.00,       0.74,     103.63,       0.00,      879.6,      879.6,     -0.060,     -0.000,      1.306,        1.0,        0.0,      284.0,      0.000,     54.936,      99000,      90168,    705.263,     53.336,       0.00,       0.00,     120.83,       0.00,       -359
336,     100.89,      94272,      37.44,      38.15,      38.15,       0.00,       0.71,     100.89,       0.00,      878.2,      878.2,     -0.060,     -0.000,      1.306,        1.0,        0.0,      265.6,      0.000,     51.924,      99000,      90579,    705.263,     53.589,       0.00,       0.00,     120.83,       0.00,       -359
337,      98.26,      94936,      36.77,      37.44,      37.44,       0.00,       0.67,      98.26,       0.00,      876.8,      876.8,     -0.059,     -0.000,      1.306,        1.0,        0.0,      247.8,      0.000,     48.969,      99000,      91014,    705.263,     53.834,       0.00,       0.00,     120.83,       0.00,       -359
338,      95.72,      95639,      36.13,      36.77,      36.77,       0.00,       0.63,      95.72,       0.00,      875.5,      875.5,     -0.059,     -0.000,      1.306,        1.0,        0.0,      230.3,      0.000,     46.029,      99000,      91464,    705.263,     54.072,       0.00,       0.00,     120.83,       0.00,       -359
339,      93.29,      96383,      35.54,      36.13,      36.13,       0.00,       0.60,      93.29,       0.00,      874.1,      874.1,     -0.058,     -0.000,      1.306,        1.0,        0.0,      212.9,      0.000,     43.065,      99000,      91918,    705.263,     54.301,       0.00,       0.00,     120.83,       0.00,       -359
340,      90.97,      97171,      34.98,      35.54,      35.54,       0.00,       0.56,      90.97,       0.00,      872.9,      872.9,     -0.058,     -0.000,      1.306,        1.0,        0.0,      195.4,      0.000,     40.071,      99000,      92375,    705.263,     54.522,       0.00,       0.00,     120.83,       0.00,       -359
341,      88.75,      98005,      34.46,      34.98,      34.98,       0.00,       0.52,      88.75,       0.00,      871.6,      871.6,     -0.058,     -0.000,      1.306,        1.0,        0.0,      177.9,      0.000,     37.038,      99000,      92829,    705.263,     54.734,       0.00,       0.00,     120.83,       0.00,       -359
342,      86.64,      98887,      33.98,      34.46,      34.46,       0.00,       0.48,      86.64,       0.00,      870.4,      870.4,     -0.057,     -0.000,      1.307,        1.0,        0.0,      162.1,      0.000,     33.939,      99000,      93275,    705.263,     54.938,       0.00,       0.00,     120.83,       0.00,       -359
343,      84.63,      99830,      33.54,      33.98,      33.98,       0.00,       0.44,      84.63,       0.00,      869.2,      869.2,     -0.057,     -0.000,      1.307,        1.0,        0.0,      146.5,      0.000,     30.649,      99000,      93682,    705.263,     55.132,       0.00,       0.00,     120.83,       0.00,       -359
344,      82.74,     100814,      33.15,      33.54,      33.54,       0.00,       0.40,      82.74,       0.00,      868.1,      868.1,     -0.057,     -0.000,      1.307,        1.0,        0.0,      132.4,      0.000,     27.673,      99000,      94157,    705.263,     55.318,       0.00,       0.00,     120.83,       0.00,       -359
345,      80.96,     101819,      32.79,      33.15,      33.15,       0.00,       0.36,      80.96,       0.00,      867.1,      867.1,     -0.057,     -0.000,      1.307,        1.0,        0.0,      119.9,      0.000,     25.019,      99000,      94698,    705.263,     55.494,       0.00,       0.00,     120.83,       0.00,       -359
346,      79.28,     102841,      32.46,      32.79,      32.79,       0.00,       0.32,      79.28,       0.00,      866.0,      866.0,     -0.056,     -0.000,      1.307,        1.0,        0.0,      107.5,      0.000,     22.371,      99000,      95238,    705.263,     55.660,       0.00,       0.00,     120.83,       0.00,       -359
347,      77.72,     103864,      32.17,      32.46,      32.46,       0.00,       0.29,      77.72,       0.00,      864.9,      864.9,     -0.056,     -0.000,      1.307,        1.0,        0.0,       95.9,      0.000,     19.906,      99000,      95815,    705.263,     55.816,       0.00,       0.00,     120.83,       0.00,       -359
348,      76.27,     104882,      31.91,      32.17,      32.17,       0.00,       0.26,      76.27,       0.00,      863.7,      863.7,     -0.056,     -0.000,      1.307,        1.0,        0.0,       84.6,      0.000,     17.475,      99000,      96393,    705.263,     55.962,       0.00,       0.00,     120.83,       0.00,       -359
349,      74.94,     105878,      31.69,      31.91,      31.91,       0.00,       0.23,      74.94,       0.00,      862.5,      862.5,     -0.056,     -0.000,      1.307,        1.0,        0.0,       74.1,      0.000,     15.209,      99000,      97003,    705.263,     56.098,       0.00,       0.00,     120.83,       0.00,       -359
350,      73.71,     106832,      31.49,      31.69,      31.69,       0.00,       0.20,      73.71,       0.00,      861.2,      861.2,     -0.056,     -0.000,      1.307,        1.0,        0.0,       64.6,      0.000,     13.151,      99000,      97652,    705.263,     56.222,       0.00,       0.00,     120.83,       0.00,       -360
351,      72.61,     107734,      31.32,      31.49,      31.49,       0.00,       0.17,      72.61,       0.00,      859.8,      859.8,     -0.056,     -0.000,      1.308,        1.0,        0.0,       55.3,      0.000,     11.120,      99000,      98302,    705.263,     56.335,       0.00,       0.00,     120.83,       0.00,       -360
352,      71.61,     108541,      31.18,      31.32,      31.32,       0.00,       0.15,      71.61,       0.00,      858.3,      858.3,     -0.056,     -0.000,      1.308,        1.0,        0.0,       48.7,      0.000,      9.625,      99000,      99067,    705.263,     56.437,       0.00,       0.00,     120.83,       0.00,       -360
353,      70.74,     109242,      31.05,      31.18,      31.18,       0.00,       0.12,      70.74,       0.00,      856.5,      856.5,     -0.055,     -0.000,      1.308,        1.0,        0.0,       42.1,      0.000,      8.134,      99000,      99828,    705.263,     56.526,       0.00,       0.00,     120.83,       0.00,       -360
354,      69.98,     109810,      30.94,      31.05,      31.05,       0.00,       0.11,      69.98,       0.00,      854.5,      854.5,     -0.055,     -0.000,      1.308,        1.0,        0.0,       37.0,      0.000,      6.938,      99000,     100652,    705.263,     56.603,       0.00,       0.00,     120.83,       0.00,       -360
355,      69.33,     110223,      30.85,      30.94,      30.94,       0.00,       0.09,      69.33,       0.00,      852.3,      852.3,     -0.055,     -0.000,      1.308,        1.0,        0.0,       32.7,      0.000,      5.905,      99000,     101510,    705.263,     56.668,       0.00,       0.00,     120.83,       0.00,       -360
